player,champion,mastery,total_games_played,win_rate,kda_ratio,average_gold_per_minute,average_cs_per_minute
"Player(name='mikelo323', tag='mi%C5%9Bka')",akali,226904,8,0.5,2.6842,435.5,5.4
"Player(name='Stagne', tag='EUNE')",vayne,622564,10,0.6,2.0779,444.5,6.2
"Player(name='Craxxr', tag='EUNE')",nami,584999,2,0.5,4.4,279.5,0.7
"Player(name='TaKe%20YouR%20BrATh%20', tag='EUNE')",gwen,210,1,0.0,2.0,460.3,5.7
"Player(name='ZOMBIACZEK666', tag='EUNE')",warwick,85966,1,0.0,2.0,385.5,5.5
"Player(name='RuN%20IF%20yoU%20CaN%201', tag='EUNE')",yasuo,139575,4,0.75,4.2759,514.0,6.2
"Player(name='trabant565', tag='EUNE')",jhin,66140,1,0.0,1.7,371.6,5.2
"Player(name='Deavine', tag='EUNE')",janna,187647,9,0.667,3.9231,288.2,1.3
"Player(name='otomar%20zigzelka', tag='EUNE')",malphite,29485,1,0.0,1.8,365.6,7.5
"Player(name='FearothX3', tag='EUNE')",elise,49101,1,0.0,0.625,270.6,4.0
"Player(name='trabant565', tag='EUNE')",rumble,19580,1,0.0,0.5,299.4,6.0
"Player(name='jurnb3ws', tag='2137')",caitlyn,117414,20,0.55,1.9839,423.9,6.9
"Player(name='VZ98', tag='0310')",morgana,81029,6,0.5,3.2586,307.5,1.6
"Player(name='Thanneth', tag='EUNE')",warwick,38341,9,0.444,2.1642,441.6,6.8
"Player(name='%20%CE%9E%20Speedy%20%CE%9E', tag='EUNE')",ekko,33131,16,0.875,2.7581,446.1,5.8
"Player(name='Bendis', tag='aaaa')",ahri,23364,1,1.0,5.3333,421.4,6.3
"Player(name='TROG', tag='1111')",missfortune,95731,42,0.5,2.7121,447.2,6.5
"Player(name='Relon%20Frolik', tag='EUNE')",thresh,153537,56,0.536,2.7286,302.2,1.2
"Player(name='GI%CE%96AS', tag='EUNE')",sion,55876,2,0.5,2.7692,473.9,7.9
"Player(name='G%CE%99%CE%96AS', tag='EUNE')",nunu,126158,1,1.0,4.0,374.4,5.0
"Player(name='Puszi3s%20Hunter', tag='6969')",katarina,233378,8,0.625,2.9296,423.5,5.1
"Player(name='LubomiersSento', tag='EUNE')",ashe,37679,5,0.6,2.8421,482.7,6.5
"Player(name='Vovul', tag='EUNE')",nautilus,327220,24,0.542,3.0,312.7,1.3
"Player(name='B4RT3K', tag='EUNE')",renekton,17857,1,0.0,2.7143,453.4,7.0
"Player(name='DobryD%C5%BCemik', tag='D%C5%BCem')",rengar,60937,3,0.33299999999999996,2.325,451.0,5.2
"Player(name='trabant565', tag='EUNE')",viktor,48263,1,0.0,4.5,390.3,6.8
"Player(name='iHaruki', tag='Ivy')",sivir,50850,1,0.0,1.4286,388.1,4.6
"Player(name='Morgana', tag='Waifu')",morgana,70713,18,0.5,2.7403,353.9,2.0
"Player(name='chesterakos', tag='che')",teemo,136727,47,0.596,2.4355,445.6,6.7
"Player(name='DIOMED%201981', tag='EUNE')",graves,69711,13,0.615,2.4844,431.9,6.6
"Player(name='StefanZmajevo', tag='EUNE')",yasuo,18824,2,0.0,1.0455,454.1,7.3
"Player(name='MKTS%20Morphine', tag='EUNE')",zeri,4780,1,0.0,1.3636,406.9,6.5
"Player(name='trabant565', tag='EUNE')",senna,14948,1,0.0,2.2,344.7,0.9
"Player(name='LPTSebastiaon', tag='777')",yone,62509,6,0.667,2.0822,453.7,6.7
"Player(name='Spaghetty', tag='EUNE')",hecarim,16941,12,0.667,3.5692,537.9,8.3
"Player(name='Deprivation', tag='EUNE')",zoe,1252728,43,0.535,1.7701,417.5,5.6
"Player(name='amg%20voza', tag='EUNA')",ashe,86936,33,0.485,2.4545,422.9,6.6
"Player(name='Epicnoob', tag='EUNE')",xerath,2351398,133,0.466,1.85,371.8,3.5
"Player(name='estiprost', tag='EUNE')",chogath,106559,23,0.7390000000000001,2.1786,411.4,7.0
"Player(name='Magiczna%20Herbata', tag='EUNE')",masteryi,281956,1,1.0,1.2727,420.6,6.3
"Player(name='trabant565', tag='EUNE')",akali,39223,1,1.0,3.0,392.1,4.4
"Player(name='Leblanc%20Sylas', tag='EUNE')",lucian,35762,7,0.5710000000000001,3.9623,496.8,8.6
"Player(name='JohnAndTheEarth', tag='EUNE')",brand,122070,30,0.7,1.7011,346.6,1.5
"Player(name='wez%20sie%20zabij', tag='Gwen')",renekton,7688,2,0.0,1.3846,367.6,7.0
"Player(name='KoksAKAturbopene', tag='EUNE')",shyvana,205683,18,0.5,1.8095,421.8,6.8
"Player(name='pierdoIonybug', tag='koxik')",yone,105209,5,0.2,1.5,448.4,6.5
"Player(name='iHaruki', tag='Ivy')",karthus,13879,3,0.33299999999999996,1.7908,443.3,4.9
"Player(name='Morgana', tag='Waifu')",morgana,70713,18,0.5,2.7403,353.9,2.0
"Player(name='Ganked%20Your%20Girl', tag='EUNE')",mordekaiser,276442,101,0.634,2.2778,452.9,7.2
"Player(name='BartekITHelpdesk', tag='KISS')",nocturne,32290,17,0.706,2.9828,426.8,5.8
"Player(name='FosteFroz', tag='Froz')",kassadin,475009,2,0.5,3.3333,455.9,6.8
"Player(name='Dimosia%20Mitra', tag='muni')",ashe,69210,7,0.5710000000000001,2.3258,465.3,7.1
"Player(name='panos%20o%20lek', tag='EUNE')",yuumi,22721,26,0.654,4.4681,310.3,0.7
"Player(name='Looking%20for%20elo', tag='EUNE')",teemo,3027,1,0.0,0.5714,295.4,5.9
"Player(name='trabant565', tag='EUNE')",jax,20721,1,0.0,0.4444,275.9,5.3
"Player(name='estiprost', tag='EUNE')",twistedfate,6876,2,0.0,1.1875,410.8,6.4
"Player(name='qob3k', tag='EUNE')",caitlyn,144012,10,0.5,1.9048,409.4,6.6
"Player(name='JohnAndTheEarth', tag='EUNE')",braum,34443,2,0.5,3.4444,305.0,0.8
"Player(name='Ji%C5%99ina%20Bohdalov%C3%A1', tag='UwU')",malphite,64656,1,1.0,7.3333,385.3,5.7
"Player(name='BewareOfBoss', tag='FAKER')",trundle,5608,2,1.0,3.4545,428.4,6.4
"Player(name='Soraka%20Ass%20Lover', tag='2342')",qiyana,1103502,32,0.594,2.8983,436.3,5.4
"Player(name='FeZuL', tag='2137')",jinx,505442,51,0.451,2.6316,417.5,6.4
"Player(name='Yan', tag='EUNE')",soraka,883982,23,0.391,2.1429,265.8,0.7
"Player(name='ATH%20Kuro', tag='EUNE')",fiora,22328,1,0.0,1.0,443.5,7.6
"Player(name='trabant565', tag='EUNE')",karthus,22374,1,0.0,1.3333,367.7,5.4
"Player(name='SuperioR', tag='024')",akali,23238,10,0.2,1.4831,372.9,6.0
"Player(name='ddrobak', tag='Noob')",xayah,421754,1,0.0,3.6667,509.1,7.3
"Player(name='PanPikacuuu', tag='2137')",rakan,51945,8,0.75,4.4565,302.1,0.9
"Player(name='GottaGoFast23', tag='EUNE')",sion,24857,5,0.4,1.2045,439.7,7.6
"Player(name='Ulvsentb', tag='EUNE')",graves,5873,1,0.0,2.6,445.7,6.7
"Player(name='mello', tag='2002')",anivia,106221,14,0.35700000000000004,1.8485,409.5,6.3
"Player(name='jimtheo22', tag='EUNE')",lucian,157126,7,0.7140000000000001,4.25,453.7,7.7
"Player(name='gushii', tag='0000')",karma,25232,1,0.0,2.2308,311.2,1.3
"Player(name='Khamelet', tag='9657')",gwen,23300,2,1.0,2.0714,466.1,6.9
"Player(name='ProWoj09PL', tag='0000')",kayn,13167,1,1.0,2.7143,418.6,6.4
"Player(name='Sv%C4%9Btlo%C4%8Cmajz', tag='EUNE')",vex,27728,2,0.5,2.2667,541.1,6.0
"Player(name='Jellyt0', tag='EUNE')",tahmkench,37493,1,0.0,0.4,276.1,5.4
"Player(name='Vaqn', tag='EUNE')",khazix,106147,6,0.667,2.2471,474.9,6.7
"Player(name='Vlad4est', tag='L2P')",darius,709502,16,0.688,1.8421,458.0,7.4
"Player(name='The%20real%20toxico', tag='EUNE')",nocturne,79328,2,0.5,1.6818,401.9,5.9
"Player(name='Petru%C8%9B', tag='7525')",yone,196722,1,0.0,0.375,379.8,6.9
"Player(name='%C3%96MG%20SHE%20WAS%208', tag='EUNE')",ekko,234053,61,0.59,1.8977,422.6,5.6
"Player(name='saymesal', tag='EUNE')",yone,150683,17,0.529,1.6078,376.3,6.4
"Player(name='KrzysiuTDW', tag='1304')",khazix,212261,4,0.75,3.3333,442.5,6.4
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",karma,10138,3,0.0,1.5522,295.2,3.1
"Player(name='alm%C3%A1s%20dzsekk', tag='EUNE')",diana,49051,1,0.0,1.0,249.9,3.7
"Player(name='alm%C3%A1sterea', tag='6863')",zed,4297,5,0.6,7.7273,519.3,8.5
"Player(name='skiler1300', tag='EUNE')",vayne,56352,19,0.632,2.5493,464.4,6.1
"Player(name='ANTK', tag='EUNE')",lulu,78861,12,0.583,4.1957,310.2,1.2
"Player(name='CinnaM00n', tag='KKKM')",katarina,368479,21,0.524,2.662,449.7,5.8
"Player(name='PolacyJedzaGowno', tag='opgg')",amumu,61587,6,0.667,2.234,340.9,4.9
"Player(name='Xx1dule1xX', tag='EUNE')",yasuo,579045,3,0.667,1.2644,349.1,5.4
"Player(name='Feduboemodo', tag='EUNE')",tristana,9552,2,1.0,3.625,570.9,7.9
"Player(name='Eddie%20Hyde', tag='EUNE')",senna,16917,14,0.643,2.8514,395.4,2.2
"Player(name='JACKPOTFFREDOM', tag='EUNE')",fiora,46439,4,0.5,1.0,374.2,6.5
"Player(name='insik', tag='7326')",trundle,8563,1,1.0,5.75,461.4,5.3
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",annie,13827,6,0.5,1.9294,398.9,5.5
"Player(name='Matt%20Kobosko', tag='EUNE')",ezreal,1087177,10,0.6,2.5818,428.8,6.5
"Player(name='Coach%20Andy', tag='EUNE')",braum,108017,6,0.33299999999999996,1.8052,259.3,1.2
"Player(name='mortal1234567', tag='890')",volibear,127591,91,0.615,2.2857,488.8,7.6
"Player(name='bdg%20kryszta%C5%82%2024h', tag='EUNE')",hecarim,20082,2,0.5,1.75,439.0,7.4
"Player(name='cracko', tag='EUNE')",leblanc,68929,1,0.0,6.0,331.1,5.7
"Player(name='wardaa', tag='essa')",samira,486007,48,0.521,1.6762,455.6,5.9
"Player(name='nothin%20man%20', tag='EUNE')",leona,14257,1,0.0,3.0,317.8,1.1
"Player(name='6yburGibuH', tag='EUNE')",akali,1545,2,0.0,2.0,475.3,6.4
"Player(name='pizdzi%20k%C4%85kret', tag='EUNE')",hecarim,29180,1,0.0,0.6364,296.9,4.8
"Player(name='Oliwcia2007', tag='6617')",orianna,65684,1,0.0,1.125,386.6,5.4
"Player(name='Linia%20W%C5%82os%C3%B3w', tag='EUNE')",twitch,11187,1,0.0,0.75,328.7,6.4
"Player(name='Sinki', tag='EUNE')",lux,156812,15,0.5329999999999999,2.7826,351.4,1.8
"Player(name='Ananas', tag='3tig')",mordekaiser,91215,17,0.647,2.3167,409.8,5.7
"Player(name='insik', tag='7326')",nocturne,36969,1,1.0,4.75,472.8,6.8
"Player(name='sfpershing', tag='EUNE')",azir,535969,60,0.667,2.7344,435.4,6.2
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",twistedfate,32086,4,0.75,2.1143,383.6,5.6
"Player(name='T1%20Gumoweuszi', tag='EUNE')",bard,19135,2,0.5,4.75,334.4,1.0
"Player(name='Urgod', tag='EUNE')",irelia,132789,3,0.33299999999999996,0.9639,353.0,6.1
"Player(name='BuffaloPilot', tag='EUNE')",chogath,2667,4,0.5,3.4419,464.5,8.4
"Player(name='Darknezz', tag='999')",sylas,74357,4,0.25,1.15,360.2,4.2
"Player(name='CloakMan', tag='EUNE')",lucian,4857,3,0.33299999999999996,2.0635,338.0,5.5
"Player(name='Zalega', tag='EUNE')",twitch,1481930,117,0.59,3.2121,475.5,6.0
"Player(name='operator%20cipuni', tag='EUNE')",fiora,105289,2,1.0,5.1111,437.3,6.1
"Player(name='fpa13', tag='EUNE')",graves,20802,2,0.5,2.3889,384.9,5.7
"Player(name='Ahristotle', tag='EUNE')",akali,85377,3,0.667,3.88,506.7,6.4
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ashe,70824,8,0.5,2.6,406.0,5.9
"Player(name='Dobre%20rejnou', tag='EUNE')",thresh,186047,8,0.5,2.5775,279.5,0.7
"Player(name='sprukeii', tag='lol')",camille,1271,3,0.33299999999999996,2.6986,430.6,5.7
"Player(name='BossLima', tag='EUNE')",karthus,135918,50,0.52,2.075,449.3,7.4
"Player(name='WP%20XD', tag='XDXD')",karma,1186,2,0.5,3.3333,368.2,5.6
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='Dobre%20rejnou', tag='EUNE')",rakan,24047,2,0.0,2.4,271.7,0.9
"Player(name='serbip12', tag='EUNE')",drmundo,14826,22,0.545,1.5915,411.7,6.2
"Player(name='Nyihahu', tag='EUNE')",amumu,464548,28,0.7140000000000001,3.431,421.6,5.6
"Player(name='Gugen', tag='EUNE')",lissandra,54236,2,0.5,2.0556,429.5,7.1
"Player(name='20pluszkupak', tag='1337')",samira,45397,43,0.6509999999999999,1.9302,453.3,5.7
"Player(name='El%20Teleporto', tag='EUNE')",nautilus,20355,1,1.0,2.3636,314.9,0.9
"Player(name='CroMarcus', tag='EUNE')",darius,47328,7,0.429,1.3165,401.5,6.4
"Player(name='kellamis69', tag='6969')",sejuani,20729,1,0.0,2.5,369.0,4.8
"Player(name='Boban', tag='342')",leblanc,2760,1,0.0,0.5,314.0,4.9
"Player(name='Fyldodyldo', tag='EUNE')",missfortune,143922,12,0.5,3.0,457.3,7.0
"Player(name='TG%20Fearless', tag='EUNE')",lulu,247751,17,0.47100000000000003,2.1719,272.3,0.8
"Player(name='Im%20Toxic%20Ha%20Ha', tag='EUNE')",yasuo,18692,5,0.4,1.1579,410.7,7.1
"Player(name='BabyWolfy95', tag='EUNE')",lillia,10641,3,0.667,2.5,453.6,6.9
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",twistedfate,32086,4,0.75,2.1143,383.6,5.6
"Player(name='Tomikaa1997', tag='EUNE')",jinx,1376507,40,0.625,4.1282,472.0,7.6
"Player(name='We%20agra', tag='EUNE')",braum,38860,3,0.667,2.6415,318.6,1.1
"Player(name='ERFAN98', tag='EUNE')",jax,81806,13,0.5379999999999999,2.1724,386.0,5.7
"Player(name='Piccolo%20Capo', tag='7676')",lillia,64180,14,0.7140000000000001,3.5,450.9,6.5
"Player(name='TheFine', tag='EUNE')",lissandra,327323,39,0.48700000000000004,2.25,420.9,6.6
"Player(name='insik', tag='7326')",missfortune,18490,10,0.5,2.0909,485.1,6.5
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",lux,69179,6,0.33299999999999996,4.3778,374.7,4.1
"Player(name='Laethche', tag='EUNE')",illaoi,68303,4,0.5,2.2118,521.3,7.6
"Player(name='CyberEfendija', tag='EUNE')",kindred,78804,5,0.4,2.3235,439.0,6.5
"Player(name='SAVAGEZ', tag='EUNE')",sylas,435098,39,0.5379999999999999,2.2857,417.2,5.3
"Player(name='Dobby%20Potter', tag='EUNE')",kaisa,806243,35,0.457,1.7692,428.0,6.9
"Player(name='Pqder', tag='mumm')",nami,509063,1,1.0,3.0,269.7,0.7
"Player(name='Aros', tag='ArosK')",trundle,10889,12,0.667,1.4211,480.1,6.9
"Player(name='insik', tag='7326')",jax,15233,4,0.5,1.3294,383.4,5.9
"Player(name='HAHAHHAAHAHAHAHA', tag='L9XD')",twistedfate,9104,2,0.0,0.6667,403.3,6.6
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='BLADEK', tag='EUNE')",lux,94631,6,0.5,1.7885,315.1,3.3
"Player(name='L3tas', tag='Slaps')",warwick,1213,1,1.0,1.1,350.1,5.5
"Player(name='Qbennnn', tag='EUNE')",viego,44081,1,1.0,13.5,490.5,6.1
"Player(name='10YO', tag='EUNE')",malzahar,1231900,24,0.5,1.95,423.1,7.5
"Player(name='Sliente', tag='TU104')",jhin,27177,2,1.0,6.0,442.0,6.1
"Player(name='Johny%20Smith', tag='EUNE')",swain,113615,12,0.5,2.7162,357.6,1.7
"Player(name='Simba122V2', tag='EUNE')",volibear,32623,1,1.0,1.5455,394.0,4.5
"Player(name='%20Moteab', tag='EUNE')",warwick,297884,6,0.5,2.3247,392.4,5.6
"Player(name='LeftaMeThakoules', tag='0000')",lissandra,141256,68,0.632,2.7746,440.6,6.0
"Player(name='Da%20Virtuoso', tag='EUNE')",jhin,5084848,32,0.563,6.8261,446.2,7.4
"Player(name='Herovex', tag='Hero')",janna,27754,4,0.5,1.3636,281.3,1.6
"Player(name='JanVal%20Jan', tag='EUNE')",sett,27322,2,0.0,0.9565,425.1,6.2
"Player(name='Marchi', tag='EUNE')",graves,15524,4,0.5,2.1324,384.9,6.0
"Player(name='rugby94', tag='EUNE')",diana,888143,59,0.475,1.8861,415.2,5.9
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='ADifferentLegend', tag='EUNE')",lux,1410272,120,0.542,2.2045,364.1,1.8
"Player(name='Brazil%20Owner', tag='EUNE')",mordekaiser,277381,10,0.8,2.4697,475.5,5.9
"Player(name='BSC%20EggboX', tag='EUNE')",rammus,45384,1,0.0,6.25,414.4,5.6
"Player(name='PykeTyson', tag='6969')",yone,15507,1,0.0,0.375,285.0,4.9
"Player(name='Hegiszon%20Power', tag='EUNE')",jhin,51307,6,0.667,2.7778,447.4,6.5
"Player(name='T1%20PHONK', tag='XDDDD')",yuumi,759818,15,0.4,4.6154,292.4,0.2
"Player(name='la%20baguet%20es%20gey', tag='2137')",aatrox,11787,2,0.5,2.4615,380.2,4.7
"Player(name='UnluckiestManKEK', tag='ALIVE')",kindred,5726,9,0.444,1.08,354.2,4.9
"Player(name='Maevellickh', tag='EUNE')",karma,1200,1,1.0,2.8,426.0,7.0
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='xzimnasuka', tag='EUNE')",morgana,187298,1,1.0,4.8,309.5,1.5
"Player(name='El%20General', tag='EUNE')",mordekaiser,78032,7,0.7140000000000001,2.1786,397.5,4.3
"Player(name='xDanyero', tag='EUNE')",trundle,5606,1,1.0,7.0,427.7,7.0
"Player(name='kazAK47hstan', tag='EUNE')",twistedfate,5538,1,1.0,1.875,385.6,5.2
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='vayto', tag='EUN')",swain,82904,7,0.429,2.7125,377.7,3.7
"Player(name='OPIUM', tag='QUEEN')",garen,21420,1,0.0,1.8333,381.2,4.9
"Player(name='BloodyAssault', tag='EzWin')",rammus,9062,9,0.33299999999999996,2.2338,344.9,4.6
"Player(name='iMackenzY', tag='3011')",fizz,31879,2,0.5,2.7692,422.0,5.7
"Player(name='Glum%C4%8Dina', tag='EUNE')",lucian,171730,42,0.643,3.1961,433.7,7.2
"Player(name='8PluszKupak', tag='EUNE')",thresh,220882,19,0.579,3.4286,294.3,1.4
"Player(name='rivenof1kvoices', tag='EUNE')",sion,41500,1,0.0,0.7,424.9,8.0
"Player(name='m00nSh1n3r', tag='7744')",kayn,385504,21,0.524,1.9663,438.3,5.9
"Player(name='Wulo285%20FanBoy', tag='777')",katarina,445193,10,0.4,2.3973,433.8,5.0
"Player(name='%C3%90ziubDziub', tag='EUNE')",missfortune,14160,4,0.5,1.9273,367.7,5.6
"Player(name='vBeebee', tag='EUNE')",soraka,1095713,58,0.44799999999999995,3.2308,272.4,1.0
"Player(name='ALKHAZAL8', tag='EUNE')",teemo,212265,2,1.0,1.5,407.6,5.2
"Player(name='Salt%20Papi', tag='EUNE')",belveth,5201,1,1.0,8.6667,657.8,9.1
"Player(name='JoklasPaskaPalli', tag='420')",vex,14234,3,1.0,4.0351,480.3,6.3
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='KonaJR', tag='kobra')",lux,22551,6,0.833,3.7636,352.6,1.3
"Player(name='Who%20cares%20x', tag='6969')",yone,12779,2,0.5,0.7917,366.2,5.8
"Player(name='Hampter%2014K', tag='EUNE')",elise,47544,4,0.25,1.6421,358.7,4.9
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",corki,24208,3,0.33299999999999996,1.2875,375.4,5.5
"Player(name='insik', tag='7326')",missfortune,18490,10,0.5,2.0909,485.1,6.5
"Player(name='Vencywek', tag='EUNE')",karma,294899,46,0.5870000000000001,3.2807,324.1,1.9
"Player(name='Alucard%20Good%20man', tag='EUNE')",mordekaiser,53242,19,0.789,2.0897,403.8,5.1
"Player(name='wojownik91', tag='EUNE')",sion,185272,21,0.5710000000000001,2.4909,470.2,7.9
"Player(name='ktarox', tag='997')",diana,15579,3,1.0,3.5094,476.9,7.0
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",corki,24208,3,0.33299999999999996,1.2875,375.4,5.5
"Player(name='insik', tag='7326')",lucian,58279,3,1.0,2.6984,481.4,6.5
"Player(name='riki1591', tag='EUNE')",senna,92701,9,0.444,2.4725,383.3,1.5
"Player(name='T%20I%20K%20E%20R', tag='2137')",ezreal,53812,1,0.0,1.1111,412.7,6.3
"Player(name='BG%20GIRL', tag='1914')",evelynn,10454,1,0.0,2.2,379.4,6.2
"Player(name='Rybe%C5%82usz', tag='EUNE')",talon,21700,7,0.429,1.9278,453.3,6.0
"Player(name='khabib', tag='SKIBA')",caitlyn,35496,12,0.667,3.1842,411.1,7.6
"Player(name='wlodziuJr', tag='3978')",nautilus,14790,6,0.5,3.3333,291.2,1.1
"Player(name='Fotelbujanyy', tag='9063')",zac,10521,1,0.0,2.0,355.0,5.3
"Player(name='Darvinos00', tag='EUNE')",khazix,94274,13,0.615,2.7368,462.0,6.0
"Player(name='Kyriakoc', tag='777')",kassadin,5315,2,0.0,1.6667,398.7,5.1
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",lucian,48370,10,0.7,2.25,433.6,6.9
"Player(name='R13co15', tag='EUNE')",brand,25169,2,0.0,1.3548,361.9,1.9
"Player(name='JuanPablo', tag='1997')",camille,17295,1,1.0,2.7143,389.8,5.5
"Player(name='midorint4ever', tag='EUNE')",zed,968957,32,0.5,2.359,464.7,7.1
"Player(name='%CE%94WithYourSis', tag='1307')",ahri,20584,1,1.0,2.1667,434.2,5.0
"Player(name='Hokkyoku', tag='Helo')",vayne,413683,4,0.25,2.3733,488.2,7.0
"Player(name='S2%20Murmilllo', tag='cecky')",nautilus,37409,1,1.0,3.75,311.8,0.8
"Player(name='Tobias%20Fail', tag='EUNE')",gangplank,710642,8,0.625,1.825,454.1,6.5
"Player(name='Arise', tag='OBS')",hecarim,298487,18,0.722,2.9079,476.9,7.6
"Player(name='ASAP%20Piatra', tag='EUNE')",akali,164044,14,0.7140000000000001,4.2727,440.4,5.5
"Player(name='booner%20mcbooner', tag='EUNE')",twitch,2467,4,0.75,5.9333,526.1,8.3
"Player(name='repeat%20infinite', tag='777')",yuumi,4257,6,0.833,10.1765,311.3,0.5
"Player(name='NAV%20TrAkToR', tag='traki')",drmundo,57093,25,0.64,1.9032,440.7,7.1
"Player(name='NAV%20Szerelem', tag='8620')",fiddlesticks,9077,5,0.8,4.95,464.8,6.4
"Player(name='Bruxaras', tag='uwu')",cassiopeia,35402,4,0.25,2.6133,479.2,6.1
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",ezreal,70652,18,0.389,2.3788,431.7,6.9
"Player(name='R13co15', tag='EUNE')",pantheon,13204,1,0.0,0.2222,299.8,1.6
"Player(name='NAV%20TrAkToR', tag='traki')",malphite,73810,7,0.857,1.7121,403.9,6.0
"Player(name='NAV%20Szerelem', tag='8620')",nocturne,91460,7,0.857,3.3492,491.6,6.3
"Player(name='ENDOTE2115', tag='MID')",twistedfate,77579,18,0.611,2.5294,490.9,6.1
"Player(name='booner%20mcbooner', tag='EUNE')",ezreal,1790,2,1.0,10.5,582.5,8.9
"Player(name='repeat%20infinite', tag='777')",yuumi,4257,6,0.833,10.1765,311.3,0.5
"Player(name='Hideinthebusk', tag='EUNE')",ryze,10471,2,0.0,2.2,404.5,8.0
"Player(name='JacobsenSS', tag='AKA')",jax,23072,1,0.0,0.7143,331.6,5.1
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",leblanc,44682,20,0.6,2.8846,443.3,6.4
"Player(name='XTREME%20ISH', tag='EUNE')",draven,192589,16,0.375,1.7952,473.0,5.7
"Player(name='R13co15', tag='EUNE')",senna,29456,2,0.5,1.5556,336.1,2.1
"Player(name='AreUScared666', tag='EUNE')",pantheon,42772,6,0.16699999999999998,1.6129,404.8,5.5
"Player(name='virgin%20%C3%8Bv%C3%AA', tag='EUNE')",evelynn,815281,6,0.33299999999999996,2.561,460.2,5.4
"Player(name='Nellux', tag='EUNE')",aurelionsol,23381,5,0.2,1.7143,389.8,7.3
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",lucian,48370,10,0.7,2.25,433.6,6.9
"Player(name='Dobre%20rejnou', tag='EUNE')",thresh,186047,8,0.5,2.5775,279.5,0.7
"Player(name='kokinar7', tag='EUNE')",irelia,63817,1,1.0,1.3333,499.0,8.0
"Player(name='Grecuu', tag='EUNE')",vi,42200,11,0.455,2.029,386.1,5.4
"Player(name='Joker', tag='JFG2')",vex,9949,11,0.364,2.9821,395.5,5.2
"Player(name='Mc%20Hammer', tag='417')",ezreal,64747,6,0.33299999999999996,3.2642,461.4,7.1
"Player(name='YasuMain', tag='EUNE')",maokai,4141,6,0.667,3.38,320.4,1.9
"Player(name='Alloveran', tag='EUNE')",akshan,59570,13,0.5379999999999999,2.8689,484.4,6.8
"Player(name='theblueninja10', tag='ninja')",lillia,31276,12,0.667,3.1875,418.9,6.9
"Player(name='Konfident%20E60', tag='eunee')",annie,132426,9,0.667,3.0968,405.4,5.2
"Player(name='fillefalan69', tag='EUNE')",jhin,16597,3,0.667,2.8298,409.6,6.7
"Player(name='WrZ%20Lewy', tag='EUNE')",senna,2679651,85,0.48200000000000004,2.9,445.8,2.2
"Player(name='Kata%20Is%20My%20Wifey', tag='EUNE')",kaisa,1823,1,0.0,0.5385,341.6,5.6
"Player(name='FBI%20Ekk%C3%93', tag='EUNE')",ekko,52417,22,0.545,2.7843,410.5,6.7
"Player(name='Proberen', tag='6969')",fizz,203660,24,0.708,2.3662,460.7,5.6
"Player(name='HandlaRZ%20UlicZNy', tag='EUNE')",varus,23571,7,0.7140000000000001,3.7027,428.5,6.8
"Player(name='Dobre%20rejnou', tag='EUNE')",xerath,64467,6,0.667,3.434,350.0,1.4
"Player(name='TeleTechnik', tag='EUNE')",tryndamere,1351113,23,0.435,1.6389,427.6,7.1
"Player(name='polu%20%C4%8Dovek', tag='EUNE')",brand,8740,1,1.0,1.8462,581.8,6.5
"Player(name='L%CE%A3%CE%A3T', tag='EUNE')",zed,662164,7,0.5710000000000001,2.5185,409.8,6.0
"Player(name='THE%20LAST%20ANGELL', tag='EUNE')",vayne,55726,25,0.76,2.5172,422.5,5.8
"Player(name='wielka%CF%80zda7', tag='hui')",seraphine,15590,1,1.0,2.5,328.9,1.2
"Player(name='wtfmatku', tag='Kleks')",ksante,45545,16,0.375,2.3704,380.2,5.6
"Player(name='Kakash%C3%AD%20Hatake', tag='EUNE')",nunu,6447,1,0.0,2.4,355.7,3.4
"Player(name='Ekki', tag='1234')",annie,35762,10,0.7,1.9053,414.0,5.0
